timestamp,mmsi,latitude,longitude,sog,cog,true_heading,navigational_status
2025-05-10 16:55:48.335448864 +0000 UTC,367035570,33.73342666666667,-118.26353333333333,0,247.5,177,3
2025-05-10 16:55:50.637060959 +0000 UTC,368010330,33.767113333333334,-118.22211666666666,2.7,335.6,331,0
2025-05-10 16:55:51.590863036 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,7.1,190,0
2025-05-10 16:55:51.657882486 +0000 UTC,366892000,33.765303333333335,-118.22151166666666,2.6,338.8,346,0
2025-05-10 16:55:53.783006372 +0000 UTC,367704150,33.76224666666666,-118.19549333333333,0,360,511,0
2025-05-10 16:55:58.531242132 +0000 UTC,366734000,33.74404666666667,-118.22666333333333,0,0,511,5
2025-05-10 16:55:59.194241515 +0000 UTC,367034960,33.767455,-118.21698333333333,0,248.9,511,0
2025-05-10 16:56:01.783816106 +0000 UTC,338899000,33.734973333333336,-118.27407,0,342.3,154,5
2025-05-10 16:56:02.202933589 +0000 UTC,367452280,33.735166666666665,-118.269045,0,360,511,0
2025-05-10 16:56:03.104145053 +0000 UTC,367461940,33.744308333333336,-118.22554333333332,0.1,265.6,511,3
2025-05-10 16:56:03.941632149 +0000 UTC,366926740,33.728316666666665,-118.27433333333333,0,295.2,305,0
2025-05-10 16:56:06.878220038 +0000 UTC,563154300,33.76347833333333,-118.25997666666667,0,14,175,5
2025-05-10 16:56:07.279689538 +0000 UTC,367533290,33.734523333333335,-118.27072166666667,0,221.8,511,0
2025-05-10 16:56:07.885303025 +0000 UTC,367580930,33.76244333333333,-118.1954,0,360,511,0
2025-05-10 16:56:10.557406564 +0000 UTC,367330510,33.76374833333333,-118.25675166666666,0,360,511,5
2025-05-10 16:56:10.700361623 +0000 UTC,241529000,33.73385833333334,-118.16953833333334,0,70.8,312,1
2025-05-10 16:56:11.437296432 +0000 UTC,366978690,33.751865,-118.18636166666667,0,129.5,181,5
2025-05-10 16:56:12.988358498 +0000 UTC,367492920,33.72826666666666,-118.18936666666667,9.9,266.5,268,15
2025-05-10 16:56:13.406417044 +0000 UTC,367492920,33.72826333333333,-118.18942,9.9,266.5,268,15
2025-05-10 16:56:13.8300429 +0000 UTC,367393270,33.735045,-118.27106,0,174.7,511,0
2025-05-10 16:56:14.416739684 +0000 UTC,368133450,33.730288333333334,-118.262565,0,323.5,252,12
2025-05-10 16:56:15.500987962 +0000 UTC,235050012,33.762899999999995,-118.24873333333333,0,126,66,5
2025-05-10 16:56:17.668436867 +0000 UTC,367034320,33.76137166666667,-118.19562333333333,0,360,511,15
2025-05-10 16:56:18.010612288 +0000 UTC,338145691,33.72625333333333,-118.26905000000001,0,97.4,511,0
2025-05-10 16:56:18.461187678 +0000 UTC,368010330,33.767379999999996,-118.22230833333333,2.3,335.5,329,0
2025-05-10 16:56:18.710198073 +0000 UTC,374527000,33.7501,-118.186815,0.1,0,181,5
2025-05-10 16:56:19.796253131 +0000 UTC,367035570,33.73343333333334,-118.26353999999999,0,248.6,178,3
2025-05-10 16:56:20.000996061 +0000 UTC,351361000,33.75181833333333,-118.24101,0,10.4,251,5
2025-05-10 16:56:22.530618351 +0000 UTC,367017440,33.770891666666664,-118.21168666666668,0,240.5,511,0
2025-05-10 16:56:23.303272134 +0000 UTC,367401030,33.739693333333335,-118.27830166666666,0,77.5,7,0
2025-05-10 16:56:24.894798641 +0000 UTC,366892000,33.76564166666667,-118.22167666666665,2.3,338.4,346,0
2025-05-10 16:56:26.455421685 +0000 UTC,367199310,33.76304666666667,-118.19946833333333,0,253.4,511,15
2025-05-10 16:56:27.347924862 +0000 UTC,367044560,33.762805,-118.265615,0,255.7,511,15
2025-05-10 16:56:27.388673465 +0000 UTC,368171260,33.73118,-118.26076666666667,1.2,329.5,318,12
2025-05-10 16:56:27.527807625 +0000 UTC,368926530,33.73406666666667,-118.26344666666667,0,240.8,1,5
2025-05-10 16:56:29.005753071 +0000 UTC,367616090,33.770026666666666,-118.21250666666667,0,339.5,288,5
2025-05-10 16:56:30.133177411 +0000 UTC,256843000,33.7551,-118.27614333333332,0,242.5,331,5
2025-05-10 16:56:30.296213129 +0000 UTC,367754810,33.771175,-118.21308,0,90.9,334,0
2025-05-10 16:56:31.052088425 +0000 UTC,366943970,33.73129333333333,-118.17957833333334,27.2,14.3,511,0
2025-05-10 16:56:31.776088247 +0000 UTC,368171390,33.73120166666667,-118.26097666666666,0,0,337,5
2025-05-10 16:56:32.293363485 +0000 UTC,636022007,33.76670166666666,-118.222305,2.4,335.2,337,0
2025-05-10 16:56:33.010150996 +0000 UTC,367625810,33.73977333333333,-118.27797166666666,0,310.2,10,0
2025-05-10 16:56:33.857477994 +0000 UTC,368171260,33.73120333333333,-118.260785,0.9,330.8,318,12
2025-05-10 16:56:36.496688362 +0000 UTC,367569830,33.76381,-118.257015,0,315.3,208,0
2025-05-10 16:56:37.749486861 +0000 UTC,338140889,33.76999666666667,-118.21235166666666,0,238.7,511,15
2025-05-10 16:56:37.976245092 +0000 UTC,367580930,33.76244,-118.1954,0,360,511,0
2025-05-10 16:56:38.340916576 +0000 UTC,368226970,33.74068666666667,-118.278565,0.1,272.6,511,0
2025-05-10 16:56:40.78179932 +0000 UTC,367133910,33.76555,-118.25563333333334,0.1,308.9,323,0
2025-05-10 16:56:42.582085181 +0000 UTC,367124980,33.73449,-118.27093333333333,0,26.3,511,0
2025-05-10 16:56:44.024861811 +0000 UTC,366998840,33.76391666666667,-118.25683333333333,0,104.2,309,0
2025-05-10 16:56:44.629052284 +0000 UTC,477067900,33.75460833333333,-118.21407333333333,0,139.1,0,5
2025-05-10 16:56:44.939650571 +0000 UTC,367461940,33.74431833333333,-118.225565,0.1,295.5,511,3
2025-05-10 16:56:45.188829757 +0000 UTC,636021251,33.75149666666667,-118.273495,0,222.3,328,5
2025-05-10 16:56:46.000915541 +0000 UTC,368084540,33.739850000000004,-118.27802666666666,0,270.2,5,0
2025-05-10 16:56:46.44198824 +0000 UTC,368000890,33.753188333333334,-118.223835,0.1,31.1,239,5
2025-05-10 16:56:48.077530403 +0000 UTC,338602000,33.747733333333336,-118.17248,0,64,25,15
2025-05-10 16:56:48.368012722 +0000 UTC,367027570,33.753931666666666,-118.22431333333334,0,241,254,0
2025-05-10 16:56:50.113760037 +0000 UTC,368064650,33.72374833333333,-118.27955,0,360,511,15
2025-05-10 16:56:50.610707214 +0000 UTC,368010330,33.76772666666667,-118.22245,2.2,336.2,326,0
2025-05-10 16:56:50.822295699 +0000 UTC,338525791,33.77108333333334,-118.21388666666667,0,54.8,511,5
2025-05-10 16:56:51.496544899 +0000 UTC,368136950,33.74021666666667,-118.27813333333333,0,106.7,191,0
2025-05-10 16:56:52.763197068 +0000 UTC,367704150,33.76225,-118.19548,0,360,511,0
2025-05-10 16:56:52.931122883 +0000 UTC,366892000,33.765895,-118.22189833333333,2.3,328.2,0,0
2025-05-10 16:56:54.933726047 +0000 UTC,366998840,33.76391666666667,-118.25683333333333,0,99.6,309,0
2025-05-10 16:56:57.36171356 +0000 UTC,311001627,33.730875,-118.22370500000001,0.1,31,62,1
2025-05-10 16:56:59.200323889 +0000 UTC,367034960,33.767451666666666,-118.21698333333333,0,221.2,511,0
2025-05-10 16:56:59.780108341 +0000 UTC,368025250,33.728053333333335,-118.27404,0,279,128,5
2025-05-10 16:57:02.005954669 +0000 UTC,368282780,33.72548666666667,-118.27536,0,83.2,511,5
2025-05-10 16:57:02.244769922 +0000 UTC,367452280,33.73518,-118.26904166666667,0,360,511,0
2025-05-10 16:57:02.921585172 +0000 UTC,367704150,33.76224666666666,-118.19548,0,360,511,0
2025-05-10 16:57:03.862176879 +0000 UTC,366926740,33.728316666666665,-118.27435,0.2,323.7,307,0
2025-05-10 16:57:07.268200074 +0000 UTC,367533290,33.734523333333335,-118.27071666666667,0.1,224.7,511,0
2025-05-10 16:57:12.514136012 +0000 UTC,367625810,33.739799999999995,-118.27794833333334,0,310.2,10,0
2025-05-10 16:57:12.962288996 +0000 UTC,367492920,33.727995,-118.192655,10,260.2,261,15
2025-05-10 16:57:13.838158856 +0000 UTC,367393270,33.735036666666666,-118.27105666666667,0,174.7,511,0
2025-05-10 16:57:14.384281783 +0000 UTC,368133450,33.730288333333334,-118.26258,0,323.5,252,12
2025-05-10 16:57:16.051552631 +0000 UTC,308369000,33.74593333333333,-118.21145833333334,0,131.4,129,5
2025-05-10 16:57:17.848500553 +0000 UTC,367693690,33.753303333333335,-118.22384666666667,0,242.2,252,5
2025-05-10 16:57:19.796054821 +0000 UTC,367035570,33.733423333333334,-118.26354166666667,0,246,178,3
2025-05-10 16:57:22.51975702 +0000 UTC,367017440,33.77088666666667,-118.21169,0,237,511,0
2025-05-10 16:57:22.557937294 +0000 UTC,367492920,33.727934999999995,-118.19320666666667,9.8,262.9,262,15
2025-05-10 16:57:23.10720191 +0000 UTC,367401030,33.739664999999995,-118.278315,0,274.9,6,0
2025-05-10 16:57:23.747940479 +0000 UTC,368010330,33.768051666666665,-118.22259333333334,2.1,339,323,0
2025-05-10 16:57:24.884970124 +0000 UTC,368133450,33.730285,-118.26257333333334,0,323.5,252,12
2025-05-10 16:57:24.945474885 +0000 UTC,366892000,33.76619,-118.22206333333334,2.2,337.8,351,0
2025-05-10 16:57:25.961807003 +0000 UTC,367034320,33.76137166666667,-118.19562333333333,0,360,511,15
2025-05-10 16:57:26.457079333 +0000 UTC,367199310,33.76305333333333,-118.19947166666667,0,249.9,511,15
2025-05-10 16:57:27.348915696 +0000 UTC,367044560,33.762785,-118.26562833333334,0,249.6,511,15
2025-05-10 16:57:28.198953868 +0000 UTC,368171260,33.73126666666666,-118.26080333333333,0.2,247.8,314,12
2025-05-10 16:57:28.68770798 +0000 UTC,338145691,33.72624833333334,-118.26903999999999,0,102.7,511,0
2025-05-10 16:57:30.313978359 +0000 UTC,367754810,33.771166666666666,-118.21307,0,250.2,332,0
2025-05-10 16:57:31.014000156 +0000 UTC,372191000,33.74364666666666,-118.20792166666666,0,198.6,310,5
2025-05-10 16:57:32.907422893 +0000 UTC,366943970,33.739061666666665,-118.17898166666667,27.1,357.3,511,0
2025-05-10 16:57:33.081014702 +0000 UTC,367625810,33.73976666666667,-118.27797833333334,0,310.2,11,0
2025-05-10 16:57:34.143967397 +0000 UTC,368351000,33.77046,-118.21284166666666,0,67.6,247,5
2025-05-10 16:57:34.192531514 +0000 UTC,636022007,33.76727666666667,-118.22260333333334,2.2,336.2,338,0
2025-05-10 16:57:36.346151233 +0000 UTC,367569830,33.763756666666666,-118.25701000000001,0,315.3,209,0
2025-05-10 16:57:37.907171088 +0000 UTC,636024673,33.729591666666664,-118.25640666666666,0,139.3,251,5
2025-05-10 16:57:37.995991413 +0000 UTC,367580930,33.762436666666666,-118.1954,0,360,511,0
2025-05-10 16:57:38.381214118 +0000 UTC,338140889,33.77001333333333,-118.21237833333333,0,239.7,511,15
2025-05-10 16:57:38.541642528 +0000 UTC,368226970,33.74065,-118.27842833333334,0,264.7,511,0
2025-05-10 16:57:41.119742436 +0000 UTC,367133910,33.765528333333336,-118.25566,0,318.6,321,0
2025-05-10 16:57:42.642213778 +0000 UTC,367124980,33.734516666666664,-118.27090833333334,0,248.4,511,0
2025-05-10 16:57:43.782363079 +0000 UTC,368171260,33.73128833333333,-118.26081666666667,0.1,305.6,322,12
2025-05-10 16:57:44.032165427 +0000 UTC,366998840,33.763933333333334,-118.25681666666667,0,109.3,309,0
2025-05-10 16:57:46.093387243 +0000 UTC,368084540,33.739850000000004,-118.27803999999999,0,270.2,7,0
2025-05-10 16:57:46.137009349 +0000 UTC,538010541,33.74970666666667,-118.20890166666666,0,289.3,58,5
2025-05-10 16:57:48.113102805 +0000 UTC,338602000,33.74774333333333,-118.17248,0.3,92,22,15
2025-05-10 16:57:48.417351518 +0000 UTC,367027570,33.753928333333334,-118.22432333333333,0,229.2,253,0
2025-05-10 16:57:48.680689045 +0000 UTC,368375410,33.763533333333335,-118.26048,0,360,178,5
2025-05-10 16:57:50.602913616 +0000 UTC,368010330,33.76830833333334,-118.22269333333334,2,340.3,315,0
2025-05-10 16:57:50.629836724 +0000 UTC,368064650,33.72374333333333,-118.27955333333333,0,360,511,15
2025-05-10 16:57:51.49467304 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,345.5,191,0
2025-05-10 16:57:51.973273102 +0000 UTC,367760290,33.74799333333333,-118.21546833333333,0.1,142.3,511,5
2025-05-10 16:57:52.399413391 +0000 UTC,367461940,33.744299999999996,-118.22556166666666,0.1,278.3,511,3
2025-05-10 16:57:52.682520531 +0000 UTC,366892000,33.76644,-118.22224166666666,2.7,328.8,18,0
2025-05-10 16:57:54.923209805 +0000 UTC,369725000,33.736866666666664,-118.27799333333334,0,360,511,5
2025-05-10 16:57:58.794261852 +0000 UTC,235103357,33.745824999999996,-118.27529,0,322,26,5
2025-05-10 16:57:59.199140995 +0000 UTC,367034960,33.76744166666666,-118.21697999999999,0,276.6,511,0
2025-05-10 16:58:02.089315458 +0000 UTC,477035300,33.756501666666665,-118.21839166666668,0,203.2,341,5
2025-05-10 16:58:02.206545223 +0000 UTC,367781000,33.727005,-118.25946833333334,0,171.1,202,5
2025-05-10 16:58:02.542874577 +0000 UTC,367452280,33.73517666666667,-118.26902833333334,0,360,511,0
2025-05-10 16:58:03.246924571 +0000 UTC,367704150,33.762233333333334,-118.19548,0,360,511,0
2025-05-10 16:58:03.972648873 +0000 UTC,220416000,33.73298333333334,-118.24501666666667,0,70.8,71,5
2025-05-10 16:58:04.056010267 +0000 UTC,366926740,33.728316666666665,-118.27433333333333,0,164.4,307,0
2025-05-10 16:58:05.310480674 +0000 UTC,367034320,33.76136666666667,-118.19562333333333,0,360,511,15
2025-05-10 16:58:07.274134846 +0000 UTC,367533290,33.734545,-118.27072666666666,0.1,196.4,511,0
2025-05-10 16:58:08.838302823 +0000 UTC,338602000,33.74774333333333,-118.17246666666666,0.2,68,23,15
2025-05-10 16:58:12.991633247 +0000 UTC,367492920,33.727466666666665,-118.195865,9.8,252,251,15
2025-05-10 16:58:13.724410881 +0000 UTC,636015175,33.77041833333333,-118.22475333333334,0,198.2,57,5
2025-05-10 16:58:13.842535243 +0000 UTC,367393270,33.73504666666666,-118.27106,0,174.7,511,0
2025-05-10 16:58:15.918381607 +0000 UTC,366886630,33.73738,-118.27806833333334,0,360,511,5
2025-05-10 16:58:19.791102343 +0000 UTC,367035570,33.73341833333333,-118.26356000000001,0,246.5,178,3
2025-05-10 16:58:22.547962123 +0000 UTC,367492920,33.72732166666667,-118.19637666666667,9.7,252,252,15
2025-05-10 16:58:22.577659659 +0000 UTC,367017440,33.77089,-118.21169499999999,0,236.4,511,0
2025-05-10 16:58:22.972996025 +0000 UTC,367401030,33.73970666666666,-118.27828,0,124.4,6,0
2025-05-10 16:58:23.137012391 +0000 UTC,368010330,33.768565,-118.22271500000001,1.4,8.9,300,0
2025-05-10 16:58:24.79806162 +0000 UTC,368133450,33.73029,-118.26257000000001,0,323.5,252,12
2025-05-10 16:58:25.412751783 +0000 UTC,366892000,33.766765,-118.22283999999999,4,317.3,61,0
2025-05-10 16:58:26.978009409 +0000 UTC,367199310,33.762915,-118.19948500000001,2.3,193,511,15
2025-05-10 16:58:28.723828322 +0000 UTC,367044560,33.762785,-118.26563,0,258.7,511,15
2025-05-10 16:58:29.775634516 +0000 UTC,538007597,33.735863333333334,-118.1636,0.1,99.1,125,1
2025-05-10 16:58:30.480603855 +0000 UTC,367754810,33.771165,-118.21307666666667,0,239.9,335,0
2025-05-10 16:58:30.822839254 +0000 UTC,368171260,33.731253333333335,-118.26085833333333,0.1,199.6,340,12
2025-05-10 16:58:30.867479023 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,77.6,190,0
2025-05-10 16:58:31.948513366 +0000 UTC,366921510,33.73101166666667,-118.26132333333334,0,78.6,253,5
2025-05-10 16:58:32.894783149 +0000 UTC,366943970,33.743451666666665,-118.17971833333333,12.5,352.9,511,0
2025-05-10 16:58:32.946190193 +0000 UTC,367401030,33.73970666666666,-118.27828333333333,0.1,190.7,6,0
2025-05-10 16:58:33.020948146 +0000 UTC,367625810,33.73979833333333,-118.27794,0,310.2,11,0
2025-05-10 16:58:33.518562484 +0000 UTC,477737600,33.74375,-118.194625,0,88.2,90,5
2025-05-10 16:58:34.181192088 +0000 UTC,636022007,33.76768333333333,-118.22285333333333,1.2,326.8,342,0
2025-05-10 16:58:36.350455682 +0000 UTC,367569830,33.76381833333333,-118.257035,0,315.3,210,0
2025-05-10 16:58:36.986948491 +0000 UTC,367034320,33.761375,-118.19562333333333,0,360,511,15
2025-05-10 16:58:37.974384317 +0000 UTC,367580930,33.76244333333333,-118.1954,0,360,511,0
2025-05-10 16:58:38.231846731 +0000 UTC,368226970,33.74061,-118.27850833333333,0,275.2,511,0
2025-05-10 16:58:38.351920902 +0000 UTC,338140889,33.770005,-118.21241166666667,0,241.6,511,15
2025-05-10 16:58:39.133686484 +0000 UTC,367754810,33.771161666666664,-118.21308166666667,0,274.9,335,0
2025-05-10 16:58:39.534680987 +0000 UTC,367004260,33.76757166666667,-118.21690666666667,0,238.8,511,5
2025-05-10 16:58:41.091425825 +0000 UTC,367550000,33.745475,-118.22482666666666,0,234.4,189,5
2025-05-10 16:58:41.730432727 +0000 UTC,367133910,33.765548333333335,-118.25578,0.1,82.5,321,0
2025-05-10 16:58:42.428618903 +0000 UTC,220415000,33.73162166666667,-118.249785,0,165.3,251,5
2025-05-10 16:58:42.505982206 +0000 UTC,636022007,33.767716666666665,-118.22288666666667,1.2,323,343,0
2025-05-10 16:58:42.576539521 +0000 UTC,367124980,33.734523333333335,-118.2709,0.1,253.5,511,0
2025-05-10 16:58:44.026559059 +0000 UTC,366998840,33.763933333333334,-118.25681666666667,0.2,110.3,309,0
2025-05-10 16:58:46.43893703 +0000 UTC,368084540,33.739868333333334,-118.27804333333333,0,270.2,7,0
2025-05-10 16:58:48.10092686 +0000 UTC,338602000,33.747746666666664,-118.17246666666666,0.3,312,21,15
2025-05-10 16:58:48.402945147 +0000 UTC,367027570,33.753925,-118.22431666666667,0,259.3,254,0
2025-05-10 16:58:50.616707662 +0000 UTC,368010330,33.768683333333335,-118.22272500000001,0.2,246.9,310,0
2025-05-10 16:58:50.912154828 +0000 UTC,368064650,33.723731666666666,-118.27954166666667,0,360,511,15
2025-05-10 16:58:50.913404475 +0000 UTC,367006790,33.73578333333333,-118.16261666666666,0.1,16.7,302,5
2025-05-10 16:58:52.206442216 +0000 UTC,368171260,33.73125,-118.260845,0.1,199.6,344,12
2025-05-10 16:58:52.432691834 +0000 UTC,367461940,33.74425,-118.22551833333334,0.1,244.9,511,3
2025-05-10 16:58:52.586157233 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,338.7,190,0
2025-05-10 16:58:53.606406531 +0000 UTC,366892000,33.76692333333333,-118.22307,2.1,308,81,0
2025-05-10 16:58:55.213149006 +0000 UTC,368165030,33.72038,-118.22245166666667,21.7,71.3,61,0
2025-05-10 16:58:59.43845272 +0000 UTC,366734000,33.744025,-118.22667666666666,0,0,511,5
2025-05-10 16:58:59.589964452 +0000 UTC,367034960,33.76743666666667,-118.21697,0.1,177.3,511,0
2025-05-10 16:59:00.789413217 +0000 UTC,368025250,33.728053333333335,-118.27404,0,297.1,128,5
2025-05-10 16:59:02.084150133 +0000 UTC,367452280,33.73516333333333,-118.26906000000001,0,360,511,0
2025-05-10 16:59:07.416374274 +0000 UTC,563154300,33.76347666666667,-118.25995333333334,0,14,175,5
2025-05-10 16:59:07.524649113 +0000 UTC,367533290,33.734543333333335,-118.27070833333333,0.2,209.4,511,0
2025-05-10 16:59:07.874648019 +0000 UTC,338145691,33.72628,-118.26907333333334,0.1,82.1,511,0
2025-05-10 16:59:10.391545588 +0000 UTC,366978690,33.75185666666667,-118.18637666666667,0.1,139.1,186,5
2025-05-10 16:59:10.715021688 +0000 UTC,241529000,33.73388,-118.16953166666667,0.1,43.3,311,1
2025-05-10 16:59:12.006630657 +0000 UTC,367330510,33.763765,-118.25673499999999,0,360,511,5
2025-05-10 16:59:12.52179199 +0000 UTC,367704150,33.76225,-118.19548,0,360,511,0
2025-05-10 16:59:12.961216925 +0000 UTC,367492920,33.727175,-118.19904166666667,9.6,267.1,266,15
2025-05-10 16:59:13.83878483 +0000 UTC,367393270,33.735045,-118.27105333333334,0,174.7,511,0
2025-05-10 16:59:13.948450625 +0000 UTC,366926740,33.728316666666665,-118.27431666666666,0,274.8,306,0
2025-05-10 16:59:14.401964121 +0000 UTC,366998840,33.763933333333334,-118.25681666666667,0,110.2,309,0
2025-05-10 16:59:15.51805822 +0000 UTC,235050012,33.76291666666667,-118.24875,0,126,66,5
2025-05-10 16:59:19.819988732 +0000 UTC,367035570,33.73343,-118.26357833333333,0,243.5,178,3
2025-05-10 16:59:20.044669721 +0000 UTC,351361000,33.751775,-118.24103166666667,0,10.4,251,5
2025-05-10 16:59:20.516364733 +0000 UTC,374527000,33.750098333333334,-118.18681166666667,0.1,0,181,5
2025-05-10 16:59:22.522884925 +0000 UTC,367017440,33.77090166666667,-118.211645,0,240.2,511,0
2025-05-10 16:59:23.112330409 +0000 UTC,368010330,33.76876333333333,-118.222755,1.9,340.9,328,0
2025-05-10 16:59:23.614312864 +0000 UTC,367492920,33.727113333333335,-118.19964499999999,9.6,261.4,261,15
2025-05-10 16:59:24.404284984 +0000 UTC,256843000,33.75510666666666,-118.27613166666667,0,242.5,331,5
2025-05-10 16:59:24.808544778 +0000 UTC,368133450,33.730291666666666,-118.26255666666665,0,323.5,252,12
2025-05-10 16:59:24.840021528 +0000 UTC,368926530,33.73411333333333,-118.26349166666667,0,240.8,2,5
2025-05-10 16:59:25.40113885 +0000 UTC,366892000,33.76710666666666,-118.22330000000001,1.9,323.6,97,0
2025-05-10 16:59:26.975566497 +0000 UTC,367199310,33.762323333333335,-118.19982666666667,1.1,180.5,511,15
2025-05-10 16:59:28.187698433 +0000 UTC,368226970,33.74064666666666,-118.27845,0,281.7,511,0
2025-05-10 16:59:30.457261222 +0000 UTC,368171390,33.73121666666667,-118.26096333333334,0.1,0,340,5
2025-05-10 16:59:33.151608042 +0000 UTC,366943970,33.746718333333334,-118.18028333333334,11.4,347.5,511,0
2025-05-10 16:59:33.223643098 +0000 UTC,367625810,33.739803333333334,-118.27792166666667,0,310.2,11,0
2025-05-10 16:59:33.759638874 +0000 UTC,367401030,33.73971166666667,-118.27819500000001,0,123.7,6,0
2025-05-10 16:59:36.202551152 +0000 UTC,367661930,33.72070333333333,-118.26833666666667,7.2,320.9,332,0
2025-05-10 16:59:36.402861635 +0000 UTC,367569830,33.763843333333334,-118.257035,0,315.3,209,0
2025-05-10 16:59:36.973729937 +0000 UTC,367034320,33.761361666666666,-118.195615,0,360,511,15
2025-05-10 16:59:37.437107585 +0000 UTC,367044560,33.762765,-118.26564666666667,0.1,250.8,511,15
2025-05-10 16:59:37.974468684 +0000 UTC,367580930,33.76244,-118.1954,0,360,511,0
2025-05-10 16:59:38.230540247 +0000 UTC,368226970,33.74061,-118.27860666666668,0.1,278.1,511,0
2025-05-10 16:59:39.137231458 +0000 UTC,367754810,33.77117,-118.21306166666666,0,53.4,329,0
2025-05-10 16:59:40.403986327 +0000 UTC,636021251,33.75151833333334,-118.27346666666668,0,222.3,328,5
2025-05-10 16:59:41.335913951 +0000 UTC,367133910,33.76558333333333,-118.255645,0,306,321,0
2025-05-10 16:59:42.681481714 +0000 UTC,636022007,33.76802833333333,-118.22310999999999,1.7,337.6,355,0
2025-05-10 16:59:42.739861929 +0000 UTC,367124980,33.73452666666667,-118.27091333333333,0,250.9,511,0
2025-05-10 16:59:42.786300381 +0000 UTC,368000890,33.75318,-118.22385333333334,0.1,31.1,239,5
2025-05-10 16:59:43.998440086 +0000 UTC,338525791,33.771115,-118.21388,0,60.8,511,5
2025-05-10 16:59:44.105216374 +0000 UTC,366998840,33.763933333333334,-118.25681666666667,0,109.6,309,0
2025-05-10 16:59:44.628090501 +0000 UTC,477067900,33.75461333333333,-118.21406999999999,0,83,0,5
2025-05-10 16:59:47.170237651 +0000 UTC,367044560,33.762773333333335,-118.26563666666667,0.1,238.5,511,15
2025-05-10 16:59:47.874634891 +0000 UTC,338140889,33.770025,-118.21240833333333,0,242.6,511,15
2025-05-10 16:59:48.362667783 +0000 UTC,367027570,33.753925,-118.22431499999999,0,251.2,255,0
2025-05-10 16:59:48.408861073 +0000 UTC,338602000,33.74774333333333,-118.17242666666667,0.2,96,23,15
2025-05-10 16:59:50.610232073 +0000 UTC,368010330,33.769045,-118.22280833333333,2.3,356.8,328,0
2025-05-10 16:59:51.213801644 +0000 UTC,368064650,33.723735,-118.27953833333332,0,360,511,15
2025-05-10 16:59:52.24702071 +0000 UTC,368171260,33.731226666666664,-118.260855,0,199.6,343,12
2025-05-10 16:59:52.388110862 +0000 UTC,367461940,33.744263333333336,-118.225525,0.1,258.4,511,3
2025-05-10 16:59:52.615104636 +0000 UTC,368136950,33.740233333333336,-118.27813333333333,0,353.8,191,0
2025-05-10 16:59:54.284503786 +0000 UTC,368282780,33.725455,-118.275345,0,119.9,511,5
2025-05-10 16:59:56.319123661 +0000 UTC,367569830,33.763828333333336,-118.25703833333334,0,315.3,209,0
2025-05-10 16:59:57.199135845 +0000 UTC,368165030,33.72257166666667,-118.21554333333333,21.7,72.9,65,0
2025-05-10 16:59:57.318760825 +0000 UTC,311001627,33.73112833333333,-118.22364333333333,0.2,17.3,71,1
2025-05-10 17:00:00.006049391 +0000 UTC,367034960,33.76744333333333,-118.216975,0,325.9,511,0
2025-05-10 17:00:00.039672611 +0000 UTC,368165030,33.72262666666667,-118.21531333333334,21.7,73.5,65,0
2025-05-10 17:00:03.506431665 +0000 UTC,367452280,33.735170000000004,-118.26903999999999,0,360,511,0
2025-05-10 17:00:04.267439963 +0000 UTC,368136950,33.74021666666667,-118.27813333333333,0,33.8,191,0
2025-05-10 17:00:04.600804905 +0000 UTC,366892000,33.76741833333333,-118.22355833333333,2.7,326.7,106,0
2025-05-10 17:00:05.580129921 +0000 UTC,367661930,33.721545,-118.26877833333333,7.2,336.3,338,0
2025-05-10 17:00:06.371320963 +0000 UTC,368084540,33.73985833333333,-118.27805833333333,0,270.2,6,0
2025-05-10 17:00:07.094198592 +0000 UTC,367533290,33.73453666666667,-118.27071500000001,0.1,213.7,511,0
2025-05-10 17:00:12.574336621 +0000 UTC,367704150,33.762253333333334,-118.19549333333333,0,360,511,0
2025-05-10 17:00:13.009778661 +0000 UTC,367492920,33.726731666666666,-118.20222833333334,9.7,260,259,15
2025-05-10 17:00:13.860742931 +0000 UTC,367393270,33.73505333333333,-118.27105833333333,0,187.4,511,0
2025-05-10 17:00:13.914681692 +0000 UTC,366926740,33.728316666666665,-118.27431666666666,0,232.6,307,0
2025-05-10 17:00:15.995511503 +0000 UTC,308369000,33.74595333333333,-118.21146333333333,0,131.4,129,5
2025-05-10 17:00:18.319534804 +0000 UTC,367693690,33.753301666666665,-118.22384833333334,0.1,265.7,252,5
2025-05-10 17:00:19.747622771 +0000 UTC,367133910,33.765501666666665,-118.255725,0.1,250.3,320,0
2025-05-10 17:00:19.804151664 +0000 UTC,367035570,33.73342666666667,-118.26354666666666,0,243.3,178,3
2025-05-10 17:00:22.530105466 +0000 UTC,367017440,33.770921666666666,-118.21166,0.1,245.1,511,0
2025-05-10 17:00:23.996274107 +0000 UTC,368010330,33.76929666666667,-118.22282166666668,1.5,1.5,341,0
2025-05-10 17:00:24.395184093 +0000 UTC,367492920,33.726641666666666,-118.20280666666666,9.6,261,260,15
2025-05-10 17:00:24.800234424 +0000 UTC,368133450,33.73027666666667,-118.262565,0,323.5,252,12
